candidate,is_prime,divisor,remainder,divisible,P_A,P_D,P_0,agreement_density,disagreement_density,zero_density
4294967025,0,19,1,0,2,27,35,0.03125,0.421875,0.546875
4294967025,0,23,17,0,2,28,34,0.03125,0.4375,0.53125
4294967025,0,29,6,0,2,28,34,0.03125,0.4375,0.53125
4294967025,0,31,12,0,2,29,33,0.03125,0.453125,0.515625
4294967026,0,3,1,0,1,28,35,0.015625,0.4375,0.546875
4294967026,0,5,1,0,0,30,34,0.0,0.46875,0.53125
4294967026,0,7,0,1,1,29,34,0.015625,0.453125,0.53125
4294967026,0,11,9,0,1,29,34,0.015625,0.453125,0.53125
4294967026,0,13,12,0,0,31,33,0.0,0.484375,0.515625
4294967026,0,17,3,0,1,28,35,0.015625,0.4375,0.546875
4294967026,0,19,2,0,2,27,35,0.03125,0.421875,0.546875
4294967026,0,23,18,0,2,28,34,0.03125,0.4375,0.53125
4294967026,0,29,7,0,1,30,33,0.015625,0.46875,0.515625
4294967026,0,31,13,0,2,29,33,0.03125,0.453125,0.515625
4294967027,0,3,2,0,2,27,35,0.03125,0.421875,0.546875
4294967027,0,5,2,0,1,29,34,0.015625,0.453125,0.53125
4294967027,0,7,1,0,2,28,34,0.03125,0.4375,0.53125
4294967027,0,11,10,0,2,28,34,0.03125,0.4375,0.53125
4294967027,0,13,0,1,1,30,33,0.015625,0.46875,0.515625
4294967027,0,17,4,0,2,27,35,0.03125,0.421875,0.546875
4294967027,0,19,3,0,3,26,35,0.046875,0.40625,0.546875
4294967027,0,23,19,0,3,27,34,0.046875,0.421875,0.53125
4294967027,0,29,8,0,2,29,33,0.03125,0.453125,0.515625
4294967027,0,31,14,0,3,28,33,0.046875,0.4375,0.515625
4294967028,0,3,0,1,0,30,34,0.0,0.46875,0.53125
4294967028,0,5,3,0,1,28,35,0.015625,0.4375,0.546875
4294967028,0,7,2,0,1,29,34,0.015625,0.453125,0.53125
4294967028,0,11,0,1,0,31,33,0.0,0.484375,0.515625
4294967028,0,13,1,0,1,29,34,0.015625,0.453125,0.53125
4294967028,0,17,5,0,1,28,35,0.015625,0.4375,0.546875
4294967028,0,19,4,0,1,29,34,0.015625,0.453125,0.53125
4294967028,0,23,20,0,2,28,34,0.03125,0.4375,0.53125
4294967028,0,29,9,0,2,28,34,0.03125,0.4375,0.53125
4294967028,0,31,15,0,2,29,33,0.03125,0.453125,0.515625
4294967030,0,3,2,0,1,29,34,0.015625,0.453125,0.53125
4294967030,0,5,0,1,1,29,34,0.015625,0.453125,0.53125
4294967030,0,7,4,0,2,28,34,0.03125,0.4375,0.53125
4294967030,0,11,2,0,1,30,33,0.015625,0.46875,0.515625
4294967030,0,13,3,0,1,30,33,0.015625,0.46875,0.515625
4294967030,0,17,7,0,1,29,34,0.015625,0.453125,0.53125
4294967030,0,19,6,0,2,28,34,0.03125,0.4375,0.53125
4294967030,0,23,22,0,3,27,34,0.046875,0.421875,0.53125
4294967030,0,29,11,0,2,29,33,0.03125,0.453125,0.515625
4294967030,0,31,17,0,3,28,33,0.046875,0.4375,0.515625
4294967031,0,3,0,1,2,28,34,0.03125,0.4375,0.53125
4294967031,0,5,1,0,2,28,34,0.03125,0.4375,0.53125
4294967031,0,7,5,0,3,27,34,0.046875,0.421875,0.53125
4294967031,0,11,3,0,2,29,33,0.03125,0.453125,0.515625
4294967031,0,13,4,0,2,29,33,0.03125,0.453125,0.515625
4294967031,0,17,8,0,2,28,34,0.03125,0.4375,0.53125
4294967031,0,19,7,0,3,27,34,0.046875,0.421875,0.53125
4294967031,0,23,0,1,4,26,34,0.0625,0.40625,0.53125
4294967031,0,29,12,0,3,28,33,0.046875,0.4375,0.515625
4294967031,0,31,18,0,4,27,33,0.0625,0.421875,0.515625
4294967032,0,3,1,0,0,30,34,0.0,0.46875,0.53125
4294967032,0,5,2,0,0,30,34,0.0,0.46875,0.53125
4294967032,0,7,6,0,0,31,33,0.0,0.484375,0.515625
4294967032,0,11,4,0,1,29,34,0.015625,0.453125,0.53125
4294967032,0,13,5,0,1,29,34,0.015625,0.453125,0.53125
4294967032,0,17,9,0,1,28,35,0.015625,0.4375,0.546875
4294967032,0,19,8,0,1,29,34,0.015625,0.453125,0.53125
4294967032,0,23,1,0,1,30,33,0.015625,0.46875,0.515625
4294967032,0,29,13,0,2,28,34,0.03125,0.4375,0.53125
4294967032,0,31,19,0,2,29,33,0.03125,0.453125,0.515625
4294967033,0,3,2,0,1,29,34,0.015625,0.453125,0.53125
4294967033,0,5,3,0,1,29,34,0.015625,0.453125,0.53125
4294967033,0,7,0,1,1,30,33,0.015625,0.46875,0.515625
4294967033,0,11,5,0,2,28,34,0.03125,0.4375,0.53125
4294967033,0,13,6,0,2,28,34,0.03125,0.4375,0.53125
4294967033,0,17,10,0,2,27,35,0.03125,0.421875,0.546875
4294967033,0,19,9,0,2,28,34,0.03125,0.4375,0.53125
4294967033,0,23,2,0,2,29,33,0.03125,0.453125,0.515625
4294967033,0,29,14,0,3,27,34,0.046875,0.421875,0.53125
4294967033,0,31,20,0,3,28,33,0.046875,0.4375,0.515625
4294967034,0,3,0,1,1,29,34,0.015625,0.453125,0.53125
4294967034,0,5,4,0,0,31,33,0.0,0.484375,0.515625
4294967034,0,7,1,0,1,30,33,0.015625,0.46875,0.515625
4294967034,0,11,6,0,2,28,34,0.03125,0.4375,0.53125
4294967034,0,13,7,0,1,30,33,0.015625,0.46875,0.515625
4294967034,0,17,11,0,1,29,34,0.015625,0.453125,0.53125
4294967034,0,19,10,0,2,28,34,0.03125,0.4375,0.53125
4294967034,0,23,3,0,2,29,33,0.03125,0.453125,0.515625
4294967034,0,29,15,0,2,29,33,0.03125,0.453125,0.515625
4294967034,0,31,21,0,3,28,33,0.046875,0.4375,0.515625
4294967035,0,3,1,0,2,28,34,0.03125,0.4375,0.53125
4294967035,0,5,0,1,1,30,33,0.015625,0.46875,0.515625
4294967035,0,7,2,0,2,29,33,0.03125,0.453125,0.515625
4294967035,0,11,7,0,3,27,34,0.046875,0.421875,0.53125
4294967035,0,13,8,0,2,29,33,0.03125,0.453125,0.515625
4294967035,0,17,12,0,2,28,34,0.03125,0.4375,0.53125
4294967035,0,19,11,0,3,27,34,0.046875,0.421875,0.53125
4294967035,0,23,4,0,3,28,33,0.046875,0.4375,0.515625
4294967035,0,29,16,0,3,28,33,0.046875,0.4375,0.515625
4294967035,0,31,22,0,4,27,33,0.0625,0.421875,0.515625
4294967036,0,3,2,0,0,31,33,0.0,0.484375,0.515625
4294967036,0,5,1,0,1,29,34,0.015625,0.453125,0.53125
4294967036,0,7,3,0,1,30,33,0.015625,0.46875,0.515625
4294967036,0,11,8,0,1,30,33,0.015625,0.46875,0.515625
4294967036,0,13,9,0,2,28,34,0.03125,0.4375,0.53125
4294967036,0,17,13,0,1,29,34,0.015625,0.453125,0.53125
4294967036,0,19,12,0,1,30,33,0.015625,0.46875,0.515625
4294967036,0,23,5,0,2,29,33,0.03125,0.453125,0.515625
4294967036,0,29,17,0,3,27,34,0.046875,0.421875,0.53125
4294967036,0,31,23,0,3,28,33,0.046875,0.4375,0.515625
4294967037,0,3,0,1,1,30,33,0.015625,0.46875,0.515625
4294967037,0,5,2,0,2,28,34,0.03125,0.4375,0.53125
4294967037,0,7,4,0,2,29,33,0.03125,0.453125,0.515625
4294967037,0,11,9,0,2,29,33,0.03125,0.453125,0.515625
4294967037,0,13,10,0,3,27,34,0.046875,0.421875,0.53125
4294967037,0,17,14,0,2,28,34,0.03125,0.4375,0.53125
4294967037,0,19,13,0,2,29,33,0.03125,0.453125,0.515625
4294967037,0,23,6,0,3,28,33,0.046875,0.4375,0.515625
4294967037,0,29,18,0,4,26,34,0.0625,0.40625,0.53125
4294967037,0,31,24,0,4,27,33,0.0625,0.421875,0.515625
4294967038,0,3,1,0,1,30,33,0.015625,0.46875,0.515625
4294967038,0,5,3,0,1,30,33,0.015625,0.46875,0.515625
4294967038,0,7,5,0,2,29,33,0.03125,0.453125,0.515625
4294967038,0,11,10,0,2,29,33,0.03125,0.453125,0.515625
4294967038,0,13,11,0,2,29,33,0.03125,0.453125,0.515625
4294967038,0,17,15,0,1,30,33,0.015625,0.46875,0.515625
4294967038,0,19,14,0,2,29,33,0.03125,0.453125,0.515625
4294967038,0,23,7,0,3,28,33,0.046875,0.4375,0.515625
4294967038,0,29,19,0,3,28,33,0.046875,0.4375,0.515625
4294967038,0,31,25,0,4,27,33,0.0625,0.421875,0.515625
4294967039,0,3,2,0,2,29,33,0.03125,0.453125,0.515625
4294967039,0,5,4,0,2,29,33,0.03125,0.453125,0.515625
4294967039,0,7,6,0,3,28,33,0.046875,0.4375,0.515625
4294967039,0,11,0,1,3,28,33,0.046875,0.4375,0.515625
4294967039,0,13,12,0,3,28,33,0.046875,0.4375,0.515625
4294967039,0,17,16,0,2,29,33,0.03125,0.453125,0.515625
4294967039,0,19,15,0,3,28,33,0.046875,0.4375,0.515625
4294967039,0,23,8,0,4,27,33,0.0625,0.421875,0.515625
4294967039,0,29,20,0,4,27,33,0.0625,0.421875,0.515625
4294967039,0,31,26,0,5,26,33,0.078125,0.40625,0.515625
4294967040,0,3,0,1,0,26,38,0.0,0.40625,0.59375
4294967040,0,5,0,1,0,26,38,0.0,0.40625,0.59375
4294967040,0,7,0,1,0,27,37,0.0,0.421875,0.578125
4294967040,0,11,1,0,0,27,37,0.0,0.421875,0.578125
4294967040,0,13,0,1,0,27,37,0.0,0.421875,0.578125
4294967040,0,17,0,1,0,26,38,0.0,0.40625,0.59375
4294967040,0,19,16,0,0,27,37,0.0,0.421875,0.578125
4294967040,0,23,9,0,0,28,36,0.0,0.4375,0.5625
4294967040,0,29,21,0,0,28,36,0.0,0.4375,0.5625
4294967040,0,31,27,0,0,29,35,0.0,0.453125,0.546875
4294967041,0,3,1,0,1,25,38,0.015625,0.390625,0.59375
4294967041,0,5,1,0,1,25,38,0.015625,0.390625,0.59375
4294967041,0,7,1,0,1,26,37,0.015625,0.40625,0.578125
4294967041,0,11,2,0,1,26,37,0.015625,0.40625,0.578125
4294967041,0,13,1,0,1,26,37,0.015625,0.40625,0.578125
4294967041,0,17,1,0,1,25,38,0.015625,0.390625,0.59375
4294967041,0,19,17,0,1,26,37,0.015625,0.40625,0.578125
4294967041,0,23,10,0,1,27,36,0.015625,0.421875,0.5625
4294967041,0,29,22,0,1,27,36,0.015625,0.421875,0.5625
4294967041,0,31,28,0,1,28,35,0.015625,0.4375,0.546875
4294967042,0,3,2,0,1,25,38,0.015625,0.390625,0.59375
4294967042,0,5,2,0,0,27,37,0.0,0.421875,0.578125
4294967042,0,7,2,0,1,26,37,0.015625,0.40625,0.578125
4294967042,0,11,3,0,1,26,37,0.015625,0.40625,0.578125
4294967042,0,13,2,0,0,28,36,0.0,0.4375,0.5625
4294967042,0,17,2,0,0,27,37,0.0,0.421875,0.578125
4294967042,0,19,18,0,1,26,37,0.015625,0.40625,0.578125
4294967042,0,23,11,0,1,27,36,0.015625,0.421875,0.5625
4294967042,0,29,23,0,0,29,35,0.0,0.453125,0.546875
4294967042,0,31,29,0,1,28,35,0.015625,0.4375,0.546875
4294967043,0,3,0,1,2,24,38,0.03125,0.375,0.59375
4294967043,0,5,3,0,1,26,37,0.015625,0.40625,0.578125
4294967043,0,7,3,0,2,25,37,0.03125,0.390625,0.578125
4294967043,0,11,4,0,2,25,37,0.03125,0.390625,0.578125
4294967043,0,13,3,0,1,27,36,0.015625,0.421875,0.5625
4294967043,0,17,3,0,1,26,37,0.015625,0.40625,0.578125
4294967043,0,19,0,1,2,25,37,0.03125,0.390625,0.578125
4294967043,0,23,12,0,2,26,36,0.03125,0.40625,0.5625
4294967043,0,29,24,0,1,28,35,0.015625,0.4375,0.546875
4294967043,0,31,30,0,2,27,35,0.03125,0.421875,0.546875
4294967044,0,3,1,0,0,27,37,0.0,0.421875,0.578125
4294967044,0,5,4,0,1,25,38,0.015625,0.390625,0.59375
4294967044,0,7,4,0,1,26,37,0.015625,0.40625,0.578125
4294967044,0,11,5,0,0,28,36,0.0,0.4375,0.5625
4294967044,0,13,4,0,1,26,37,0.015625,0.40625,0.578125
4294967044,0,17,4,0,0,27,37,0.0,0.421875,0.578125
4294967044,0,19,1,0,0,28,36,0.0,0.4375,0.5625
4294967044,0,23,13,0,1,27,36,0.015625,0.421875,0.5625
4294967044,0,29,25,0,1,27,36,0.015625,0.421875,0.5625
4294967044,0,31,0,1,1,28,35,0.015625,0.4375,0.546875
4294967045,0,3,2,0,1,26,37,0.015625,0.40625,0.578125
4294967045,0,5,0,1,2,24,38,0.03125,0.375,0.59375
4294967045,0,7,5,0,2,25,37,0.03125,0.390625,0.578125
4294967045,0,11,6,0,1,27,36,0.015625,0.421875,0.5625
4294967045,0,13,5,0,2,25,37,0.03125,0.390625,0.578125
4294967045,0,17,5,0,1,26,37,0.015625,0.40625,0.578125
4294967045,0,19,2,0,1,27,36,0.015625,0.421875,0.5625
4294967045,0,23,14,0,2,26,36,0.03125,0.40625,0.5625
4294967045,0,29,26,0,2,26,36,0.03125,0.40625,0.5625
4294967045,0,31,1,0,2,27,35,0.03125,0.421875,0.546875
4294967046,0,3,0,1,1,26,37,0.015625,0.40625,0.578125
4294967046,0,5,1,0,1,26,37,0.015625,0.40625,0.578125
4294967046,0,7,6,0,2,25,37,0.03125,0.390625,0.578125
4294967046,0,11,7,0,1,27,36,0.015625,0.421875,0.5625
4294967046,0,13,6,0,1,27,36,0.015625,0.421875,0.5625
4294967046,0,17,6,0,0,28,36,0.0,0.4375,0.5625
4294967046,0,19,3,0,1,27,36,0.015625,0.421875,0.5625
4294967046,0,23,15,0,2,26,36,0.03125,0.40625,0.5625
4294967046,0,29,27,0,1,28,35,0.015625,0.4375,0.546875
4294967046,0,31,2,0,2,27,35,0.03125,0.421875,0.546875
4294967047,0,3,1,0,2,25,37,0.03125,0.390625,0.578125
4294967047,0,5,2,0,2,25,37,0.03125,0.390625,0.578125
4294967047,0,7,0,1,3,24,37,0.046875,0.375,0.578125
4294967047,0,11,8,0,2,26,36,0.03125,0.40625,0.5625
4294967047,0,13,7,0,2,26,36,0.03125,0.40625,0.5625
4294967047,0,17,7,0,1,27,36,0.015625,0.421875,0.5625
4294967047,0,19,4,0,2,26,36,0.03125,0.40625,0.5625
4294967047,0,23,16,0,3,25,36,0.046875,0.390625,0.5625
4294967047,0,29,28,0,2,27,35,0.03125,0.421875,0.546875
4294967047,0,31,3,0,3,26,35,0.046875,0.40625,0.546875
4294967048,0,3,2,0,0,27,37,0.0,0.421875,0.578125
4294967048,0,5,3,0,0,27,37,0.0,0.421875,0.578125
4294967048,0,7,1,0,0,28,36,0.0,0.4375,0.5625
4294967048,0,11,9,0,1,26,37,0.015625,0.40625,0.578125
4294967048,0,13,8,0,1,26,37,0.015625,0.40625,0.578125
4294967048,0,17,8,0,0,27,37,0.0,0.421875,0.578125
4294967048,0,19,5,0,0,28,36,0.0,0.4375,0.5625
4294967048,0,23,17,0,0,29,35,0.0,0.453125,0.546875
4294967048,0,29,0,1,1,27,36,0.015625,0.421875,0.5625
4294967048,0,31,4,0,1,28,35,0.015625,0.4375,0.546875
4294967049,0,3,0,1,1,26,37,0.015625,0.40625,0.578125
4294967049,0,5,4,0,1,26,37,0.015625,0.40625,0.578125
4294967049,0,7,2,0,1,27,36,0.015625,0.421875,0.5625
4294967049,0,11,10,0,2,25,37,0.03125,0.390625,0.578125
4294967049,0,13,9,0,2,25,37,0.03125,0.390625,0.578125
4294967049,0,17,9,0,1,26,37,0.015625,0.40625,0.578125
4294967049,0,19,6,0,1,27,36,0.015625,0.421875,0.5625
4294967049,0,23,18,0,1,28,35,0.015625,0.4375,0.546875
4294967049,0,29,1,0,2,26,36,0.03125,0.40625,0.5625
4294967049,0,31,5,0,2,27,35,0.03125,0.421875,0.546875
4294967050,0,3,1,0,1,26,37,0.015625,0.40625,0.578125
4294967050,0,5,0,1,0,28,36,0.0,0.4375,0.5625
4294967050,0,7,3,0,1,27,36,0.015625,0.421875,0.5625
4294967050,0,11,0,1,2,25,37,0.03125,0.390625,0.578125
4294967050,0,13,10,0,1,27,36,0.015625,0.421875,0.5625
4294967050,0,17,10,0,0,28,36,0.0,0.4375,0.5625
4294967050,0,19,7,0,1,27,36,0.015625,0.421875,0.5625
4294967050,0,23,19,0,1,28,35,0.015625,0.4375,0.546875
4294967050,0,29,2,0,1,28,35,0.015625,0.4375,0.546875
4294967050,0,31,6,0,2,27,35,0.03125,0.421875,0.546875
4294967051,0,3,2,0,2,25,37,0.03125,0.390625,0.578125
4294967051,0,5,1,0,1,27,36,0.015625,0.421875,0.5625
4294967051,0,7,4,0,2,26,36,0.03125,0.40625,0.5625
4294967051,0,11,1,0,3,24,37,0.046875,0.375,0.578125
4294967051,0,13,11,0,2,26,36,0.03125,0.40625,0.5625
4294967051,0,17,11,0,1,27,36,0.015625,0.421875,0.5625
4294967051,0,19,8,0,2,26,36,0.03125,0.40625,0.5625
4294967051,0,23,20,0,2,27,35,0.03125,0.421875,0.546875
4294967051,0,29,3,0,2,27,35,0.03125,0.421875,0.546875
4294967051,0,31,7,0,3,26,35,0.046875,0.40625,0.546875
4294967052,0,3,0,1,0,28,36,0.0,0.4375,0.5625
4294967052,0,5,2,0,1,26,37,0.015625,0.40625,0.578125
4294967052,0,7,5,0,1,27,36,0.015625,0.421875,0.5625
4294967052,0,11,2,0,1,27,36,0.015625,0.421875,0.5625
4294967052,0,13,12,0,2,25,37,0.03125,0.390625,0.578125
4294967052,0,17,12,0,0,28,36,0.0,0.4375,0.5625
4294967052,0,19,9,0,0,29,35,0.0,0.453125,0.546875
4294967052,0,23,21,0,1,28,35,0.015625,0.4375,0.546875
4294967052,0,29,4,0,2,26,36,0.03125,0.40625,0.5625
4294967052,0,31,8,0,2,27,35,0.03125,0.421875,0.546875
4294967053,0,3,1,0,1,27,36,0.015625,0.421875,0.5625
4294967053,0,5,3,0,2,25,37,0.03125,0.390625,0.578125
4294967053,0,7,6,0,2,26,36,0.03125,0.40625,0.5625
4294967053,0,11,3,0,2,26,36,0.03125,0.40625,0.5625
4294967053,0,13,0,1,3,24,37,0.046875,0.375,0.578125
4294967053,0,17,13,0,1,27,36,0.015625,0.421875,0.5625
4294967053,0,19,10,0,1,28,35,0.015625,0.4375,0.546875
4294967053,0,23,22,0,2,27,35,0.03125,0.421875,0.546875
4294967053,0,29,5,0,3,25,36,0.046875,0.390625,0.5625
4294967053,0,31,9,0,3,26,35,0.046875,0.40625,0.546875
4294967054,0,3,2,0,1,27,36,0.015625,0.421875,0.5625
4294967054,0,5,4,0,1,27,36,0.015625,0.421875,0.5625
4294967054,0,7,0,1,2,26,36,0.03125,0.40625,0.5625
4294967054,0,11,4,0,2,26,36,0.03125,0.40625,0.5625
4294967054,0,13,1,0,2,26,36,0.03125,0.40625,0.5625
4294967054,0,17,14,0,0,29,35,0.0,0.453125,0.546875
4294967054,0,19,11,0,1,28,35,0.015625,0.4375,0.546875
4294967054,0,23,0,1,2,27,35,0.03125,0.421875,0.546875
4294967054,0,29,6,0,2,27,35,0.03125,0.421875,0.546875
4294967054,0,31,10,0,3,26,35,0.046875,0.40625,0.546875
4294967055,0,3,0,1,2,26,36,0.03125,0.40625,0.5625
4294967055,0,5,0,1,2,26,36,0.03125,0.40625,0.5625
4294967055,0,7,1,0,3,25,36,0.046875,0.390625,0.5625
4294967055,0,11,5,0,3,25,36,0.046875,0.390625,0.5625
4294967055,0,13,2,0,3,25,36,0.046875,0.390625,0.5625
4294967055,0,17,15,0,1,28,35,0.015625,0.4375,0.546875
4294967055,0,19,12,0,2,27,35,0.03125,0.421875,0.546875
4294967055,0,23,1,0,3,26,35,0.046875,0.40625,0.546875
4294967055,0,29,7,0,3,26,35,0.046875,0.40625,0.546875
4294967055,0,31,11,0,4,25,35,0.0625,0.390625,0.546875
4294967056,0,3,1,0,0,27,37,0.0,0.421875,0.578125
4294967056,0,5,1,0,0,27,37,0.0,0.421875,0.578125
4294967056,0,7,2,0,0,28,36,0.0,0.4375,0.5625
4294967056,0,11,6,0,0,28,36,0.0,0.4375,0.5625
4294967056,0,13,3,0,0,28,36,0.0,0.4375,0.5625
4294967056,0,17,16,0,1,25,38,0.015625,0.390625,0.59375
4294967056,0,19,13,0,1,26,37,0.015625,0.40625,0.578125
4294967056,0,23,2,0,1,27,36,0.015625,0.421875,0.5625
4294967056,0,29,8,0,1,27,36,0.015625,0.421875,0.5625
4294967056,0,31,12,0,1,28,35,0.015625,0.4375,0.546875
4294967057,0,3,2,0,1,26,37,0.015625,0.40625,0.578125
4294967057,0,5,2,0,1,26,37,0.015625,0.40625,0.578125
4294967057,0,7,3,0,1,27,36,0.015625,0.421875,0.5625
4294967057,0,11,7,0,1,27,36,0.015625,0.421875,0.5625
4294967057,0,13,4,0,1,27,36,0.015625,0.421875,0.5625
4294967057,0,17,0,1,2,24,38,0.03125,0.375,0.59375
4294967057,0,19,14,0,2,25,37,0.03125,0.390625,0.578125
4294967057,0,23,3,0,2,26,36,0.03125,0.40625,0.5625
4294967057,0,29,9,0,2,26,36,0.03125,0.40625,0.5625
4294967057,0,31,13,0,2,27,35,0.03125,0.421875,0.546875
4294967058,0,3,0,1,1,26,37,0.015625,0.40625,0.578125
4294967058,0,5,3,0,0,28,36,0.0,0.4375,0.5625
4294967058,0,7,4,0,1,27,36,0.015625,0.421875,0.5625
4294967058,0,11,8,0,1,27,36,0.015625,0.421875,0.5625
4294967058,0,13,5,0,0,29,35,0.0,0.453125,0.546875
4294967058,0,17,1,0,1,26,37,0.015625,0.40625,0.578125
4294967058,0,19,15,0,2,25,37,0.03125,0.390625,0.578125
4294967058,0,23,4,0,2,26,36,0.03125,0.40625,0.5625
4294967058,0,29,10,0,1,28,35,0.015625,0.4375,0.546875
4294967058,0,31,14,0,2,27,35,0.03125,0.421875,0.546875
4294967059,0,3,1,0,2,25,37,0.03125,0.390625,0.578125
4294967059,0,5,4,0,1,27,36,0.015625,0.421875,0.5625
4294967059,0,7,5,0,2,26,36,0.03125,0.40625,0.5625
4294967059,0,11,9,0,2,26,36,0.03125,0.40625,0.5625
4294967059,0,13,6,0,1,28,35,0.015625,0.4375,0.546875
4294967059,0,17,2,0,2,25,37,0.03125,0.390625,0.578125
4294967059,0,19,16,0,3,24,37,0.046875,0.375,0.578125
4294967059,0,23,5,0,3,25,36,0.046875,0.390625,0.5625
4294967059,0,29,11,0,2,27,35,0.03125,0.421875,0.546875
4294967059,0,31,15,0,3,26,35,0.046875,0.40625,0.546875
4294967060,0,3,2,0,0,28,36,0.0,0.4375,0.5625
4294967060,0,5,0,1,1,26,37,0.015625,0.40625,0.578125
4294967060,0,7,6,0,1,27,36,0.015625,0.421875,0.5625
4294967060,0,11,10,0,0,29,35,0.0,0.453125,0.546875
4294967060,0,13,7,0,1,27,36,0.015625,0.421875,0.5625
4294967060,0,17,3,0,1,26,37,0.015625,0.40625,0.578125
4294967060,0,19,17,0,1,27,36,0.015625,0.421875,0.5625
4294967060,0,23,6,0,2,26,36,0.03125,0.40625,0.5625
4294967060,0,29,12,0,2,26,36,0.03125,0.40625,0.5625
4294967060,0,31,16,0,2,27,35,0.03125,0.421875,0.546875
4294967061,0,3,0,1,1,27,36,0.015625,0.421875,0.5625
4294967061,0,5,1,0,2,25,37,0.03125,0.390625,0.578125
4294967061,0,7,0,1,2,26,36,0.03125,0.40625,0.5625
4294967061,0,11,0,1,1,28,35,0.015625,0.4375,0.546875
4294967061,0,13,8,0,2,26,36,0.03125,0.40625,0.5625
4294967061,0,17,4,0,2,25,37,0.03125,0.390625,0.578125
4294967061,0,19,18,0,2,26,36,0.03125,0.40625,0.5625
4294967061,0,23,7,0,3,25,36,0.046875,0.390625,0.5625
4294967061,0,29,13,0,3,25,36,0.046875,0.390625,0.5625
4294967061,0,31,17,0,3,26,35,0.046875,0.40625,0.546875
4294967062,0,3,1,0,1,27,36,0.015625,0.421875,0.5625
4294967062,0,5,2,0,1,27,36,0.015625,0.421875,0.5625
4294967062,0,7,1,0,2,26,36,0.03125,0.40625,0.5625
4294967062,0,11,1,0,1,28,35,0.015625,0.4375,0.546875
4294967062,0,13,9,0,1,28,35,0.015625,0.4375,0.546875
4294967062,0,17,5,0,1,27,36,0.015625,0.421875,0.5625
4294967062,0,19,0,1,2,26,36,0.03125,0.40625,0.5625
4294967062,0,23,8,0,3,25,36,0.046875,0.390625,0.5625
4294967062,0,29,14,0,2,27,35,0.03125,0.421875,0.546875
4294967062,0,31,18,0,3,26,35,0.046875,0.40625,0.546875
4294967063,0,3,2,0,2,26,36,0.03125,0.40625,0.5625
4294967063,0,5,3,0,2,26,36,0.03125,0.40625,0.5625
4294967063,0,7,2,0,3,25,36,0.046875,0.390625,0.5625
4294967063,0,11,2,0,2,27,35,0.03125,0.421875,0.546875
4294967063,0,13,10,0,2,27,35,0.03125,0.421875,0.546875
4294967063,0,17,6,0,2,26,36,0.03125,0.40625,0.5625
4294967063,0,19,1,0,3,25,36,0.046875,0.390625,0.5625
4294967063,0,23,9,0,4,24,36,0.0625,0.375,0.5625
4294967063,0,29,15,0,3,26,35,0.046875,0.40625,0.546875
4294967063,0,31,19,0,4,25,35,0.0625,0.390625,0.546875
4294967064,0,3,0,1,0,28,36,0.0,0.4375,0.5625
4294967064,0,5,4,0,0,28,36,0.0,0.4375,0.5625
4294967064,0,7,3,0,0,29,35,0.0,0.453125,0.546875
4294967064,0,11,3,0,1,27,36,0.015625,0.421875,0.5625
4294967064,0,13,11,0,1,27,36,0.015625,0.421875,0.5625
4294967064,0,17,7,0,1,26,37,0.015625,0.40625,0.578125
4294967064,0,19,2,0,1,27,36,0.015625,0.421875,0.5625
4294967064,0,23,10,0,1,28,35,0.015625,0.4375,0.546875
4294967064,0,29,16,0,2,26,36,0.03125,0.40625,0.5625
4294967064,0,31,20,0,2,27,35,0.03125,0.421875,0.546875
4294967065,0,3,1,0,1,27,36,0.015625,0.421875,0.5625
4294967065,0,5,0,1,1,27,36,0.015625,0.421875,0.5625
4294967065,0,7,4,0,1,28,35,0.015625,0.4375,0.546875
4294967065,0,11,4,0,2,26,36,0.03125,0.40625,0.5625
4294967065,0,13,12,0,2,26,36,0.03125,0.40625,0.5625
4294967065,0,17,8,0,2,25,37,0.03125,0.390625,0.578125
4294967065,0,19,3,0,2,26,36,0.03125,0.40625,0.5625
4294967065,0,23,11,0,2,27,35,0.03125,0.421875,0.546875
4294967065,0,29,17,0,3,25,36,0.046875,0.390625,0.5625
4294967065,0,31,21,0,3,26,35,0.046875,0.40625,0.546875
4294967066,0,3,2,0,1,27,36,0.015625,0.421875,0.5625
4294967066,0,5,1,0,0,29,35,0.0,0.453125,0.546875
4294967066,0,7,5,0,1,28,35,0.015625,0.4375,0.546875
4294967066,0,11,5,0,2,26,36,0.03125,0.40625,0.5625
4294967066,0,13,0,1,1,28,35,0.015625,0.4375,0.546875
4294967066,0,17,9,0,1,27,36,0.015625,0.421875,0.5625
4294967066,0,19,4,0,2,26,36,0.03125,0.40625,0.5625
4294967066,0,23,12,0,2,27,35,0.03125,0.421875,0.546875
4294967066,0,29,18,0,2,27,35,0.03125,0.421875,0.546875
4294967066,0,31,22,0,3,26,35,0.046875,0.40625,0.546875
4294967067,0,3,0,1,2,26,36,0.03125,0.40625,0.5625
4294967067,0,5,2,0,1,28,35,0.015625,0.4375,0.546875
4294967067,0,7,6,0,2,27,35,0.03125,0.421875,0.546875
4294967067,0,11,6,0,3,25,36,0.046875,0.390625,0.5625
4294967067,0,13,1,0,2,27,35,0.03125,0.421875,0.546875
4294967067,0,17,10,0,2,26,36,0.03125,0.40625,0.5625
4294967067,0,19,5,0,3,25,36,0.046875,0.390625,0.5625
4294967067,0,23,13,0,3,26,35,0.046875,0.40625,0.546875
